20                                      Ekin                  Epot 0                  Epot 1                  Etot 0                  Etot 1                   Pop 0                   Pop 1
1756                      0.2153723451785763   -302.7135290980561990   -302.4741858054756563   -302.7135290980561990   -302.4741858054756563      0.9999985876991576      0.0000014123008297
1757                      0.2166112361878610   -302.7135539813010041   -302.4745242516930830   -302.7135539813010041   -302.4745242516930830      0.9999987470244543      0.0000012529755512
1758                      0.2178627660885975   -302.7135758827037080   -302.4750111771524530   -302.7135758827037080   -302.4750111771524530      0.9999989848888369      0.0000010151111682
1759                      0.2188153501095742   -302.7135789679866775   -302.4754647660911928   -302.7135789679866775   -302.4754647660911928      0.9999991097675311      0.0000008902324778
1760                      0.2193379213564050   -302.7135878965763141   -302.4757128924186418   -302.7135878965763141   -302.4757128924186418      0.9999990835934467      0.0000009164065595
1761                      0.2193406219032240   -302.7135970174786621   -302.4758600749376001   -302.7135970174786621   -302.4758600749376001      0.9999989961912532      0.0000010038087545
1762                      0.2187940816009152   -302.7135871064234038   -302.4761364255456897   -302.7135871064234038   -302.4761364255456897      0.9999989002713935      0.0000010997286032
1763                      0.2179201909937210   -302.7135541114586772   -302.4766518521032594   -302.7135541114586772   -302.4766518521032594      0.9999990261799544      0.0000009738200515
1764                      0.2172180387887631   -302.7135229349495376   -302.4773498597705839   -302.7135229349495376   -302.4773498597705839      0.9999991141666620      0.0000008858333415
1765                      0.2171197616648475   -302.7135247262377789   -302.4781683214681607   -302.7135247262377789   -302.4781683214681607      0.9999989955865929      0.0000010044134162
1766                      0.2176994460780047   -302.7135336092811144   -302.4791263406253847   -302.7135336092811144   -302.4791263406253847      0.9999987649404577      0.0000012350595351
1767                      0.2186861479612622   -302.7135846957482954   -302.4802682511760850   -302.7135846957482954   -302.4802682511760850      0.9999988412462176      0.0000011587537797
1768                      0.2195251392169178   -302.7135987534308583   -302.4813737420146822   -302.7135987534308583   -302.4813737420146822      0.9999990282861781      0.0000009717138221
1769                      0.2199166871447215   -302.7135854209550416   -302.4823055856668930   -302.7135854209550416   -302.4823055856668930      0.9999989253481100      0.0000010746518910
1770                      0.2199705005819453   -302.7135678300049904   -302.4830410318253939   -302.7135678300049904   -302.4830410318253939      0.9999987742718568      0.0000012257281341
1771                      0.2198577284513921   -302.7135673214397116   -302.4835345163023135   -302.7135673214397116   -302.4835345163023135      0.9999988949057510      0.0000011050942502
1772                      0.2196128923001868   -302.7135667224388271   -302.4838626963301635   -302.7135667224388271   -302.4838626963301635      0.9999989511323898      0.0000010488676046
1773                      0.2192230497808333   -302.7135595755041209   -302.4840397639275693   -302.7135595755041209   -302.4840397639275693      0.9999987998552675      0.0000012001447225
1774                      0.2187720687139158   -302.7135443702111388   -302.4840048678498192   -302.7135443702111388   -302.4840048678498192      0.9999987525186314      0.0000012474813728
1775                      0.2184318591977599   -302.7135336358087443   -302.4837865504601382   -302.7135336358087443   -302.4837865504601382      0.9999986644428622      0.0000013355571253
1776                      0.2183460251583716   -302.7135349587786664   -302.4834394496731420   -302.7135349587786664   -302.4834394496731420      0.9999985319134417      0.0000014680865672
1777                      0.2184969668589047   -302.7135443072805288   -302.4831005426025285   -302.7135443072805288   -302.4831005426025285      0.9999986616620093      0.0000013383379741
1778                      0.2187810498911380   -302.7135480044268547   -302.4828649901969015   -302.7135480044268547   -302.4828649901969015      0.9999988240213552      0.0000011759786592
1779                      0.2191099437027568   -302.7135506179892559   -302.4828245356588923   -302.7135506179892559   -302.4828245356588923      0.9999989409067438      0.0000010590932481
1780                      0.2194702880133102   -302.7135423042733464   -302.4828503059509330   -302.7135423042733464   -302.4828503059509330      0.9999990468064972      0.0000009531934814
1781                      0.2199969301757409   -302.7135277937161391   -302.4825552122476893   -302.7135277937161391   -302.4825552122476893      0.9999990677092898      0.0000009322906973
1782                      0.2208614812797494   -302.7135317371102019   -302.4817359201355202   -302.7135317371102019   -302.4817359201355202      0.9999991353913105      0.0000008646086870
1783                      0.2220092783929014   -302.7135607771988361   -302.4807941256472077   -302.7135607771988361   -302.4807941256472077      0.9999993722488217      0.0000006277511804
1784                      0.2230956295312728   -302.7135852267399514   -302.4799935085841298   -302.7135852267399514   -302.4799935085841298      0.9999993145402342      0.0000006854597712
1785                      0.2238241204063064   -302.7135875943605470   -302.4792076110962853   -302.7135875943605470   -302.4792076110962853      0.9999992555371281      0.0000007444628771
1786                      0.2242300275635807   -302.7135594021264069   -302.4784059960413742   -302.7135594021264069   -302.4784059960413742      0.9999991822117800      0.0000008177882245
1787                      0.2246997025334948   -302.7135432669564352   -302.4776602062967186   -302.7135432669564352   -302.4776602062967186      0.9999989629845474      0.0000010370154340
1788                      0.2253880922578418   -302.7135827747395638   -302.4771491759142350   -302.7135827747395638   -302.4771491759142350      0.9999991700335598      0.0000008299664342
1789                      0.2258281290937897   -302.7136215061059374   -302.4765810051519566   -302.7136215061059374   -302.4765810051519566      0.9999992651438843      0.0000007348561192
1790                      0.2255213909267457   -302.7136155024377899   -302.4756989712607265   -302.7136155024377899   -302.4756989712607265      0.9999989242109886      0.0000010757889984
1791                      0.2245078132118016   -302.7135845630404560   -302.4747383350443215   -302.7135845630404560   -302.4747383350443215      0.9999983409688117      0.0000016590311932
1792                      0.2232341750654077   -302.7135523545722435   -302.4740795411823910   -302.7135523545722435   -302.4740795411823910      0.9999975606136489      0.0000024393863290
1793                      0.2221430881568651   -302.7135488812102722   -302.4737675984804355   -302.7135488812102722   -302.4737675984804355      0.9999969704059846      0.0000030295940455
1794                      0.2213256959205754   -302.7135669146650798   -302.4734900226382592   -302.7135669146650798   -302.4734900226382592      0.9999977415567969      0.0000022584432180
1795                      0.2205737618401593   -302.7135729302334539   -302.4731561700137945   -302.7135729302334539   -302.4731561700137945      0.9999981570155699      0.0000018429844535
1796                      0.2197610961546025   -302.7135644960367813   -302.4729552160349044   -302.7135644960367813   -302.4729552160349044      0.9999969841555441      0.0000030158445301
1797                      0.2188415936057825   -302.7135717625394022   -302.4727944470053558   -302.7135717625394022   -302.4727944470053558      0.9999969824478773      0.0000030175521247
1798                      0.2177426740587113   -302.7135633019130410   -302.4724455905869718   -302.7135633019130410   -302.4724455905869718      0.9999976516756568      0.0000023483243903
